Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
62;26845,11;0;12567,13;0;27049,96;0
63;26904,01;0;11028,38;0;27049,96;0
64;26846,5;0;10923,7;0;27049,96;0
65;26969,67;0;16260,17;0;27049,96;0
66;26828,33;0;11311,37;0;27049,96;0
67;26769,92;0;10125,26;0;27049,96;0
68;26884,9;0;8874,361;0;27049,96;0
69;26988,97;0;8083,218;0;27049,96;0
70;26915,19;0;12575,48;0;27049,96;0
71;26894,59;0;10553,11;0;27049,96;0
72;26930,62;0;12571,76;0;27049,96;0
73;26815,71;0;7622,401;0;27049,96;0
74;26796,21;0;4148,28;0;27049,96;0
75;26758,92;0;7242,685;0;27049,96;0
76;26915,65;0;9365,659;0;27049,96;0
77;26841,06;0;7819,894;0;27049,96;0
78;26869,92;0;8197,895;0;27049,96;0
79;26894,36;0;10835,09;0;27049,96;0
80;26943,27;0;10327,39;0;27049,96;0
81;26909,71;0;8023,858;0;27049,96;0
82;26853,32;0;8645,682;0;27049,96;0
83;26909,81;0;9066,132;0;27049,96;0
84;26883,32;0;11901,6;0;27049,96;0
85;27030,23;0;11869,76;0;27049,96;0
86;26942,48;0;11339,05;0;27049,96;0
87;26921,36;0;16007,96;0;27049,96;0
88;26860,21;0;8494,202;0;27049,96;0
89;26799,95;0;10027,98;0;27049,96;0
90;26983,07;0;8451,357;0;27049,96;0
91;26942,53;0;13242,49;0;27049,96;0
92;26748,29;0;12669,86;0;27049,96;0
93;26846,68;0;12654,87;0;27049,96;0
94;26949,91;0;13398,51;0;27049,96;0
95;26953,57;0;11699,62;0;27049,96;0
96;26988,33;0;8665,145;0;27049,96;0
97;26844,73;0;11677,09;0;27049,96;0
98;26869,29;0;10819,25;0;27049,96;0
99;26815,43;0;13343,75;0;27049,96;0
100;26787,35;0;8278,606;0;27049,96;0
101;26810,79;0;12286,67;0;27049,96;0
102;26869,35;0;11750,81;0;27049,96;0
103;26807,11;0;8620,151;0;27049,96;0
104;26764,25;0;7959,789;0;27049,96;0
105;26968,69;0;8737,935;0;27049,96;0
106;26898,84;0;9321,147;0;27049,96;0
107;26718,19;0;12433,53;0;27049,96;0
108;26668,89;0;11618,41;0;27049,96;0
109;26814,13;0;11923,04;0;27049,96;0
110;26931,31;0;14448,09;0;27049,96;0
111;26997,95;0;10414,03;0;27049,96;0
112;27010,12;0;13694,56;0;27049,96;0
113;27021,5;0;12837,39;0;27049,96;0
114;26988,02;0;15174,65;0;27049,96;0
115;26996,28;0;13013,04;0;27049,96;0
116;26935,72;0;15095,34;0;27049,96;0
117;26956,76;0;9852,589;0;27049,96;0
118;26981,18;0;10870,63;0;27049,96;0
119;27005,77;0;10777,21;0;27049,96;0
120;26884,31;0;12777,8;0;27049,96;0
121;26936,89;0;10894,36;0;27049,96;0
122;26875,13;0;10142,54;0;27049,96;0
123;26997,88;0;12743,96;0;27049,96;0
124;26927,4;0;10044,04;0;27049,96;0
125;26908,46;0;6065,919;0;27049,96;0
126;26889,7;0;12413,77;0;27049,96;0
127;26893,03;0;11146,03;0;27049,96;0
128;26986,27;0;9790,124;0;27049,96;0
129;26968,96;0;7086,231;0;27049,96;0
130;26888,27;0;5969,625;0;27049,96;0
131;26938,97;0;9517,891;0;27049,96;0
132;26957,85;0;10935,93;0;27049,96;0
133;26948,97;0;13810,21;0;27049,96;0
134;26675,46;0;9671,779;0;27049,96;0
135;26761,16;0;8073,942;0;27049,96;0
136;26859,87;0;9734,171;0;27049,96;0
137;26913,18;0;9580,583;0;27049,96;0
138;26928,66;0;9651,87;0;27049,96;0
139;26733,1;0;9819,23;0;27049,96;0
140;26949,52;0;7513,946;0;27049,96;0
141;26868,07;0;13748,37;0;27049,96;0
142;26857,74;0;15128,23;0;27049,96;0
143;26834,36;0;7872,781;0;27049,96;0
144;26916,44;0;11633,05;0;27049,96;0
145;26853,84;0;11366,49;0;27049,96;0
146;26843,64;0;12981,28;0;27049,96;0
147;27018,18;0;8825,271;0;27049,96;0
148;26930,12;0;11861,5;0;27049,96;0
149;27027,88;0;13582,67;0;27049,96;0
150;26864,72;0;11004,15;0;27049,96;0
151;26871,86;0;12089,45;0;27049,96;0
152;26926,02;0;7146,055;0;27049,96;0
153;26993,92;0;10223,28;0;27049,96;0
154;26889,01;0;9839,283;0;27049,96;0
155;26886,74;0;11817,47;0;27049,96;0
156;26899,34;0;10415,57;0;27049,96;0
157;26982,81;0;13176,13;0;27049,96;0
158;26850,1;0;13940,56;0;27049,96;0
159;26963,62;0;11753,92;0;27049,96;0
160;27012,41;0;13154,67;0;27049,96;0
161;26846,15;0;13896,23;0;27049,96;0
162;26898,39;0;14228,24;0;27049,96;0
163;26920,73;0;12529,09;0;27049,96;0
164;26899,5;0;13808,3;0;27049,96;0
165;26871,46;0;8707,781;0;27049,96;0
166;26813,08;0;6676,548;0;27049,96;0
167;26740,83;0;13525,89;0;27049,96;0
168;26933,9;0;10204,56;0;27049,96;0
169;26887;0;14921,42;0;27049,96;0
170;26913,21;0;11183,3;0;27049,96;0
171;26942,62;0;11343,3;0;27049,96;0
172;26893,53;0;9484,594;0;27049,96;0
173;26969,19;0;14464,95;0;27049,96;0
174;27016,64;0;12587,71;0;27049,96;0
175;26918,55;0;11032,27;0;27049,96;0
176;26874,88;0;3206,411;0;27049,96;0
177;26879,28;0;8723,939;0;27049,96;0
178;26778,83;0;10451,35;0;27049,96;0
179;26908,93;0;10242,21;0;27049,96;0
180;26863,91;0;10755,82;0;27049,96;0
181;26951,82;0;11278,96;0;27049,96;0
182;26959,64;0;12175,77;0;27049,96;0
183;27000,88;0;11590,47;0;27049,96;0
184;26933,98;0;10318,64;0;27049,96;0
185;26981,8;0;11900,2;0;27049,96;0
186;26853,54;0;13949,07;0;27049,96;0
187;26910;0;13600,08;0;27049,96;0
188;26795,94;0;11326,39;0;27049,96;0
189;26815,46;0;9304,628;0;27049,96;0
190;26977,66;0;11913,57;0;27049,96;0
191;26905,53;0;7433,114;0;27049,96;0
192;27011,02;0;12338,58;0;27049,96;0
193;26980,65;0;12051,69;0;27049,96;0
194;27000,85;0;10559,07;0;27049,96;0
195;27056,72;0;6894,466;0;27056,72;0
196;27006,21;0;11782,06;0;27056,72;0
197;26619,77;0;4775,642;0;27056,72;0
198;26613,52;0;1271,982;0;27056,72;0
199;26712,95;0;3271,873;0;27056,72;0
200;26766,6;0;6964,581;0;27056,72;0
201;26858,8;0;6690,276;0;27056,72;0
202;26909;0;3899,62;0;27056,72;0
203;26773,47;0;5165,472;0;27056,72;0
204;26811,26;0;5618,538;0;27056,72;0
205;26800,37;0;6555,617;0;27056,72;0
206;26968,41;0;3959,195;0;27056,72;0
207;26827,51;0;8271,809;0;27056,72;0
208;26765,46;0;9809,174;0;27056,72;0
209;26860,84;0;8463,39;0;27056,72;0
210;26701,33;0;4719,625;0;27056,72;0
211;26900,46;0;7496,051;0;27056,72;0
212;26832,56;0;514,0683;0;27056,72;0
213;26806,29;0;7956,892;0;27056,72;0
214;26848,75;0;5945,597;0;27056,72;0
215;26899,23;0;6365,507;0;27056,72;0
216;26769,83;0;8524,13;0;27056,72;0
217;26765,03;0;6081,616;0;27056,72;0
218;26785,7;0;6626,511;0;27056,72;0
219;26789,36;0;8932,688;0;27056,72;0
220;26927,61;0;8984,557;0;27056,72;0
221;26939,44;0;11458,45;0;27056,72;0
222;26801,12;0;9370,375;0;27056,72;0
223;26799,58;0;16167,34;0;27056,72;0
224;26904,34;0;7252,53;0;27056,72;0
225;26784,6;0;11684,75;0;27056,72;0
226;26917,48;0;12648,05;0;27056,72;0
227;26880,17;0;12533,31;0;27056,72;0
228;26900,3;0;13149,26;0;27056,72;0
229;26914,58;0;11267,27;0;27056,72;0
230;26875,82;0;9017,593;0;27056,72;0
231;26872,38;0;11636,94;0;27056,72;0
232;26932,1;0;10448,49;0;27056,72;0
233;26954,56;0;13131,22;0;27056,72;0
234;26933,36;0;11525,77;0;27056,72;0
235;26965,82;0;7633,487;0;27056,72;0
236;26940,43;0;9841,167;0;27056,72;0
237;26957,97;0;14139,53;0;27056,72;0
238;26905,5;0;13706,01;0;27056,72;0
239;26969,5;0;11116,42;0;27056,72;0
240;26860,8;0;9924,253;0;27056,72;0
241;26928,78;0;12599,76;0;27056,72;0
242;26917,06;0;11553,14;0;27056,72;0
243;26914,2;0;10202,84;0;27056,72;0
244;26909,57;0;10026,76;0;27056,72;0
245;26899,55;0;12016,75;0;27056,72;0
246;26903,02;0;12898,92;0;27056,72;0
247;26904,66;0;10962,31;0;27056,72;0
248;26784,86;0;8564,304;0;27056,72;0
249;26826,35;0;11623,88;0;27056,72;0
250;26893,92;0;13739,11;0;27056,72;0
251;26746,51;0;9425,662;0;27056,72;0
252;26754,21;0;9009,96;0;27056,72;0
253;26892,47;0;6930,259;0;27056,72;0
254;26867,22;0;8334,003;0;27056,72;0
255;26787,51;0;9150,58;0;27056,72;0
256;26751,75;0;9201,568;0;27056,72;0
257;26828,83;0;9529,628;0;27056,72;0
258;26882,67;0;9658,245;0;27056,72;0
259;26876;0;6752,861;0;27056,72;0
260;26932,22;0;10201,42;0;27056,72;0
261;26807,02;0;6477,181;0;27056,72;0
262;26780,8;0;9473,06;0;27056,72;0
263;26964,11;0;8979,535;0;27056,72;0
264;26937,55;0;13037,08;0;27056,72;0
265;26932,54;0;10913,76;0;27056,72;0
266;26915,51;0;6707,014;0;27056,72;0
267;26896,88;0;12035,95;0;27056,72;0
268;26926,63;0;9425,528;0;27056,72;0
269;26906,97;0;8260,667;0;27056,72;0
270;26906,12;0;9453,811;0;27056,72;0
271;26981,24;0;9153,817;0;27056,72;0
272;26958,69;0;9214,259;0;27056,72;0
273;26976,16;0;9103,372;0;27056,72;0
274;26966,61;0;10958,42;0;27056,72;0
275;26857,9;0;14317,54;0;27056,72;0
276;26807,99;0;8269,914;0;27056,72;0
277;26795,74;0;9267,747;0;27056,72;0
278;26899,26;0;7638,265;0;27056,72;0
279;26912,32;0;7368,692;0;27056,72;0
280;26956,63;0;8987,898;0;27056,72;0
281;26946,85;0;9060,773;0;27056,72;0
282;26924,52;0;12455,22;0;27056,72;0
283;26911,02;0;10319,57;0;27056,72;0
284;26920,59;0;11676,46;0;27056,72;0
285;26870,66;0;11921,87;0;27056,72;0
286;26870,17;0;10617,66;0;27056,72;0
287;26933,04;0;11519,46;0;27056,72;0
288;26806,97;0;12316,78;0;27056,72;0
289;27021,31;0;10001,71;0;27056,72;0
290;26840,58;0;8555,357;0;27056,72;0
291;26818,46;0;8142,956;0;27056,72;0
292;26822,87;0;8798,676;0;27056,72;0
293;26867,35;0;8175,542;0;27056,72;0
294;26872,26;0;9520,211;0;27056,72;0
295;26798,3;0;10659,93;0;27056,72;0
296;26844;0;9492,531;0;27056,72;0
297;26842,09;0;11610,68;0;27056,72;0
298;26868,93;0;10060,92;0;27056,72;0
299;26819,24;0;5483,074;0;27056,72;0
300;26913,88;0;7954,395;0;27056,72;0
301;26945,42;0;9395,272;0;27056,72;0
302;26915,1;0;9550,659;0;27056,72;0
303;26862,78;0;10828,34;0;27056,72;0
304;26884,56;0;8297,27;0;27056,72;0
305;26904,71;0;9825,493;0;27056,72;0
306;26946,48;0;11150,96;0;27056,72;0
307;26905,02;0;13826,01;0;27056,72;0
308;26830,32;0;4263,246;0;27056,72;0
309;26807,1;0;6837,433;0;27056,72;0
310;26759,27;0;6522,856;0;27056,72;0
311;26930,71;0;6223,472;0;27056,72;0
312;26826,89;0;5661,235;0;27056,72;0
313;26786,59;0;11813,23;0;27056,72;0
314;26844,06;0;9625,1;0;27056,72;0
315;26915,07;0;13988,67;0;27056,72;0
316;26789,34;0;13834,95;0;27056,72;0
317;26917,75;0;8923,641;0;27056,72;0
318;26985,99;0;12467,4;0;27056,72;0
319;26845,23;0;9395,537;0;27056,72;0
320;26837,59;0;7220,789;0;27056,72;0
321;26861,19;0;9789,106;0;27056,72;0
322;26967,71;0;10361,6;0;27056,72;0
323;26901,59;0;12760,45;0;27056,72;0
324;26923,22;0;12978,04;0;27056,72;0
325;26956,99;0;11704,3;0;27056,72;0
326;26878,8;0;14647,74;0;27056,72;0
327;26907,33;0;11175,03;0;27056,72;0
328;26868,78;0;15022,3;0;27056,72;0
329;26952,36;0;11827,96;0;27056,72;0
330;26939,6;0;14624,88;0;27056,72;0
331;26913,53;0;13070,87;0;27056,72;0
332;26894,88;0;14389,97;0;27056,72;0
333;26934,85;0;10903,32;0;27056,72;0
334;26921,08;0;14638,42;0;27056,72;0
335;26992,62;0;14454,09;0;27056,72;0
336;26988,23;0;12815,27;0;27056,72;0
337;26963,48;0;9865,878;0;27056,72;0
338;26944,67;0;10698,96;0;27056,72;0
339;26954,57;0;12455;0;27056,72;0
340;26968,39;0;12404,94;0;27056,72;0
341;26997,54;0;9632,542;0;27056,72;0
342;26989,76;0;13561,85;0;27056,72;0
343;26966,64;0;11805,98;0;27056,72;0
344;26977,39;0;12786,21;0;27056,72;0
345;26976,14;0;13990,05;0;27056,72;0
346;26963,49;0;9611,827;0;27056,72;0
347;26908,85;0;7122,729;0;27056,72;0
348;26775,09;0;10061,4;0;27056,72;0
349;26939,42;0;4784,755;0;27056,72;0
350;26939,42;0;4784,755;0;27056,72;0

