Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
140;106387.6;0;52732.3;0;106387.6;0
141;106410.6;0;52069.15;0;106410.6;0
142;106439.4;0;56715.64;0;106439.4;0
143;106437.6;0;65889.66;0;106437.6;0
144;106426;0;50736.55;0;106426;0
145;106450.9;0;44565.61;0;106450.9;0
146;106452;0;50130.84;0;106452;0
147;106465.8;0;47827.46;0;106465.8;0
148;106445.9;0;52393.69;0;106445.9;0
149;106445.4;0;53011.31;0;106445.4;0
150;4875.704;0;-98744.64;0;4875.704;0
151;9914.27;0;-43326.07;0;9914.27;0
152;10004.81;0;-7819.6;0;10004.81;0
153;10004.99;0;-23798.5;0;10004.99;0
154;10007.44;0;-17606.75;0;10007.44;0
155;10007.49;0;-24596.71;0;10007.49;0
156;14923.13;0;-19128.2;0;14923.13;0
157;10001;0;-27547.05;0;10001;0
158;10005.07;0;-15145.77;0;10005.07;0
159;10005.43;0;-19549.39;0;10005.43;0
160;10007.34;0;-24462.73;0;10007.34;0
161;14913.53;0;-10137.42;0;14913.53;0
162;10009.01;0;-9825.21;0;10009.01;0
163;10007.78;0;-16802.48;0;10007.78;0
164;10010.02;0;-19965.11;0;10010.02;0
165;14920.74;0;-29534.63;0;14920.74;0
166;10007.87;0;-32272.67;0;10007.87;0
167;14924.71;0;-22268.38;0;14924.71;0
168;14926.07;0;-21818.37;0;14926.07;0
169;10014.49;0;-31542.53;0;10014.49;0
170;10014.86;0;-27551.31;0;10014.86;0
171;10015.91;0;-20724.85;0;10015.91;0
172;14920.37;0;-20664.05;0;14920.37;0
173;14938.93;0;-19759.62;0;14938.93;0
174;10015.95;0;-17018.54;0;10015.95;0
175;35036.93;0;7030.31;0;35036.93;0
176;90053.35;0;12750.67;0;90053.35;0
177;409991.5;0;24262.51;0;409991.5;0
178;2321330;0;53729.39;0;2321330;0
179;1966331;0;102296.8;0;1966331;0
180;1936351;0;88702.09;0;1936351;0
181;2466371;0;191034.2;0;2466371;0
182;2241369;0;143293.1;0;2241369;0
183;2461376;0;258546.9;0;2461376;0
184;2571362;0;355667.9;0;2571362;0
185;2426417;0;272054.3;0;2426417;0
186;1996386;0;257473.8;0;1996386;0
187;2696365;0;210551.2;0;2696365;0
188;2656362;0;181960;0;2656362;0
189;2356384;0;302776.2;0;2356384;0
190;2581364;0;228477.1;0;2581364;0
191;2631362;0;264404.8;0;2631362;0
192;2631362;0;212061;0;2631362;0
193;2491315;0;225693.6;0;2491315;0
194;2636381;0;132452;0;2636381;0
195;2661358;0;378200.1;0;2661358;0
196;2671359;0;274878.1;0;2671359;0
197;2561360;0;269197.2;0;2561360;0
198;2481361;0;347944.8;0;2481361;0
199;2636362;0;220480.5;0;2636362;0
200;111964.6;0;-37770.4;0;111964.6;0
201;121755;0;89419.32;0;121755;0
202;122060.9;0;98291.41;0;122060.9;0
203;122058.3;0;110035.4;0;122058.3;0
204;122003.8;0;110543.7;0;122003.8;0
205;122131.9;0;110123.1;0;122131.9;0
206;122192.5;0;111318.4;0;122192.5;0
207;122162.6;0;106646.6;0;122162.6;0
208;122193.6;0;113532.6;0;122193.6;0
209;122199.3;0;109233.5;0;122199.3;0
210;122276.2;0;110893.3;0;122276.2;0
211;122205.5;0;111712;0;122205.5;0
212;122259.8;0;109799.4;0;122259.8;0
213;122284.5;0;103018.1;0;122284.5;0
214;122276.7;0;108315.9;0;122276.7;0
215;122273.9;0;113518.9;0;122273.9;0
216;122260.5;0;108128.7;0;122260.5;0
217;122280;0;106965.8;0;122280;0
218;122284.3;0;112676.3;0;122284.3;0
219;122277;0;111316.8;0;122277;0
220;122243.3;0;106586.5;0;122243.3;0
221;122289.8;0;108367.8;0;122289.8;0
222;122287.8;0;109555;0;122287.8;0
223;122287.2;0;113555.4;0;122287.2;0
224;122262.9;0;109656.4;0;122262.9;0
225;-99781.24;0;-100685.2;0;-99781.24;0
226;-99776.21;0;-100872.1;0;-99776.21;0
227;-99758.13;0;-100744.6;0;-99758.13;0
228;-99717.34;0;-100650.2;0;-99717.34;0
229;-99724.66;0;-101225.4;0;-99724.66;0
230;-99718.27;0;-101165;0;-99718.27;0
231;-99717;0;-101011.6;0;-99717;0
232;-99715.8;0;-101032.2;0;-99715.8;0
233;-99723.98;0;-100815.2;0;-99723.98;0
234;-99711.74;0;-101213.6;0;-99711.74;0
235;-99715.73;0;-101412.6;0;-99715.73;0
236;-99703.81;0;-101342.1;0;-99703.81;0
237;-99688.7;0;-100774.1;0;-99688.7;0
238;-99673.12;0;-100506.4;0;-99673.12;0
239;-99672.43;0;-100516.4;0;-99672.43;0
240;-99664.27;0;-100933.4;0;-99664.27;0
241;-99662.67;0;-100575.2;0;-99662.67;0
242;-99665.27;0;-100094.2;0;-99665.27;0
243;-156.0644;0;-99398.45;0;-156.0644;0
244;9848.328;0;-52960.96;0;9848.328;0
245;9852.729;0;-24148.72;0;9852.729;0
246;9856.401;0;-17945.61;0;9856.401;0
247;9858.401;0;-16157.58;0;9858.401;0
248;19846.17;0;-12490.64;0;19846.17;0
249;19853.94;0;-8099.333;0;19853.94;0
250;24850.99;0;-33892.54;0;24850.99;0
251;19852.92;0;3495.427;0;19852.92;0
252;24794.38;0;3094.073;0;24794.38;0
253;24794.47;0;-3240.941;0;24794.47;0
254;24797.13;0;3426.123;0;24797.13;0
255;24796.14;0;-5509.046;0;24796.14;0
256;24847.94;0;3489.624;0;24847.94;0
257;24794.22;0;2691.455;0;24794.22;0
258;24794.33;0;1158.067;0;24794.33;0
259;24847.94;0;-6308.701;0;24847.94;0
260;24873.66;0;-7974.019;0;24873.66;0
261;24824.71;0;-18155.99;0;24824.71;0
262;24916.03;0;-13611.25;0;24916.03;0
263;39875.52;0;-13349.78;0;39875.52;0
264;24837.6;0;-15143.72;0;24837.6;0
265;34881.33;0;-21139.1;0;34881.33;0
266;24889.24;0;-23061.59;0;24889.24;0
267;29885.95;0;-8801.905;0;29885.95;0
268;24885.71;0;-18654.21;0;24885.71;0
269;39875.78;0;-19459.64;0;39875.78;0
270;44876.63;0;-18127.37;0;44876.63;0
271;29891.16;0;-10725.91;0;29891.16;0
272;34888.96;0;-11923.41;0;34888.96;0
273;39875.85;0;-11524.97;0;39875.85;0
274;39882.48;0;-16725.33;0;39882.48;0
275;-63.21279;0;-99450.58;0;-63.21279;0
276;9932.759;0;-7077.739;0;9932.759;0
277;24959.28;0;-16358.46;0;24959.28;0
278;24959.47;0;-11891.55;0;24959.47;0
279;24959.78;0;2763.688;0;24959.78;0
280;24959.6;0;9353.781;0;24959.6;0
281;24959.92;0;5900.608;0;24959.92;0
282;24959.78;0;6341.757;0;24959.78;0
283;24959.8;0;6817.542;0;24959.8;0
284;24959.73;0;7492.542;0;24959.73;0
285;24959.62;0;7279.824;0;24959.62;0
286;24959.7;0;6021.209;0;24959.7;0
287;24959.65;0;4811.394;0;24959.65;0
288;24959.72;0;7880.263;0;24959.72;0
289;24959.84;0;6353.947;0;24959.84;0
290;24959.62;0;8819.897;0;24959.62;0
291;24959.83;0;9621.809;0;24959.83;0
292;24959.83;0;7889.451;0;24959.83;0
293;24959.71;0;5954.914;0;24959.71;0
294;24959.72;0;8622.216;0;24959.72;0
295;24959.76;0;6426.92;0;24959.76;0
296;24959.75;0;6095.125;0;24959.75;0
297;24959.64;0;5291.815;0;24959.64;0
298;24959.72;0;7556.496;0;24959.72;0
299;24959.74;0;4819.55;0;24959.74;0

