Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
111;121484.4;0;97634.2;0;121484.4;0
112;121486.6;0;104031.4;0;121486.6;0
113;126618.1;0;105092;0;126618.1;0
114;771724.3;0;123678.2;0;771724.3;0
115;711546.2;0;137878.5;0;711546.2;0
116;1476706;0;158915.6;0;1476706;0
117;796709.7;0;164382;0;796709.7;0
118;806715.4;0;218378.5;0;806715.4;0
119;711713.8;0;168607.2;0;711713.8;0
120;1091706;0;188591.2;0;1091706;0
121;1301708;0;176838.6;0;1301708;0
122;751708.1;0;196188;0;751708.1;0
123;1316713;0;226278.8;0;1316713;0
124;926708.9;0;183916.2;0;926708.9;0
125;9929.68;0;-88511.2;0;9929.68;0
126;9937.729;0;-11933.37;0;9937.729;0
127;9945.779;0;-22852.17;0;9945.779;0
128;9945.618;0;-23031.74;0;9945.618;0
129;9956.979;0;-11025;0;9956.979;0
130;9960.969;0;-10503.17;0;9960.969;0
131;9962.059;0;-4576.125;0;9962.059;0
132;14917.12;0;-3842.204;0;14917.12;0
133;106175.8;0;12458.46;0;106175.8;0
134;106282.9;0;17518.38;0;106282.9;0
135;106287.1;0;32531.49;0;106287.1;0
136;106288.2;0;49739.08;0;106288.2;0
137;106288.4;0;45902.05;0;106288.4;0
138;106288.2;0;44546.89;0;106288.2;0
139;106289.2;0;32396.05;0;106289.2;0
140;106289.7;0;50407.55;0;106289.7;0
141;106289.7;0;36441.32;0;106289.7;0
142;106285.7;0;49750.38;0;106285.7;0
143;106184.5;0;52260.06;0;106184.5;0
144;106289.8;0;52496.65;0;106289.8;0
145;106289.8;0;42116.73;0;106289.8;0
146;106289.9;0;48964.3;0;106289.9;0
147;106289.9;0;42513.37;0;106289.9;0
148;106289.9;0;48671.73;0;106289.9;0
149;106289.9;0;54138.16;0;106289.9;0
150;9984.041;0;-59670.92;0;9984.041;0
151;14947.63;0;-60930.03;0;14947.63;0
152;14972.76;0;-16266.46;0;14972.76;0
153;14981.51;0;-1591.593;0;14981.51;0
154;15033.17;0;1275.879;0;15033.17;0
155;15025.55;0;-2392.372;0;15025.55;0
156;15032.72;0;79.57751;0;15032.72;0
157;15037.38;0;-8254.002;0;15037.38;0
158;15031.6;0;-582.3589;0;15031.6;0
159;15033.18;0;-308.6589;0;15033.18;0
160;15032.98;0;-9237.816;0;15032.98;0
161;15037.96;0;501.8282;0;15037.96;0
162;15037.96;0;4430.717;0;15037.96;0
163;15036.04;0;-1362.985;0;15036.04;0
164;15026.98;0;-7040.344;0;15026.98;0
165;15038.51;0;-8303.902;0;15038.51;0
166;15038.52;0;-12977.99;0;15038.52;0
167;15033.68;0;-4895.713;0;15033.68;0
168;15033.71;0;-10045.3;0;15033.71;0
169;15038.77;0;-12974.78;0;15038.77;0
170;14962.26;0;-10459.09;0;14962.26;0
171;14977.71;0;-114.6061;0;14977.71;0
172;15026.37;0;1013.378;0;15026.37;0
173;15031.08;0;7210.743;0;15031.08;0
174;15027.83;0;2895.06;0;15027.83;0
175;14968.09;0;5327.294;0;14968.09;0
176;14969.59;0;7063.814;0;14969.59;0
177;14988.3;0;7929.63;0;14988.3;0
178;14988.54;0;7598.973;0;14988.54;0
179;14987.76;0;7002.059;0;14987.76;0
180;14970.75;0;8206.708;0;14970.75;0
181;14989.11;0;8402.944;0;14989.11;0
182;14988.94;0;7796.433;0;14988.94;0
183;14988.91;0;7468.691;0;14988.91;0
184;14970.01;0;7873.155;0;14970.01;0
185;14989.01;0;8067.961;0;14989.01;0
186;14989.01;0;8073.925;0;14989.01;0
187;14969.93;0;8469.235;0;14969.93;0
188;14972.06;0;7795.17;0;14972.06;0
189;14989.05;0;8128.954;0;14989.05;0
190;14981.22;0;7196.676;0;14981.22;0
191;14981.02;0;7669.177;0;14981.02;0
192;14978.86;0;7733.7;0;14978.86;0
193;14988.87;0;7670.696;0;14988.87;0
194;14989.94;0;6863.361;0;14989.94;0
195;14921.21;0;6452.315;0;14921.21;0
196;14921.84;0;6520.287;0;14921.84;0
197;14930.21;0;8516.054;0;14930.21;0
198;14987.15;0;8457.357;0;14987.15;0
199;14987.49;0;8064.912;0;14987.49;0
200;116885.6;0;32915.3;0;116885.6;0
201;121773.2;0;95634.73;0;121773.2;0
202;121979.3;0;110646.7;0;121979.3;0
203;121982.2;0;106982.1;0;121982.2;0
204;121982.2;0;109574.2;0;121982.2;0
205;121979.7;0;109381.4;0;121979.7;0
206;121979.9;0;112039.3;0;121979.9;0
207;121980.9;0;109125.4;0;121980.9;0
208;121981;0;111040.1;0;121981;0
209;121979.8;0;108085.6;0;121979.8;0
210;121979.8;0;109236.7;0;121979.8;0
211;121981.5;0;111537.5;0;121981.5;0
212;121981.6;0;101972.5;0;121981.6;0
213;121979.8;0;104272.4;0;121979.8;0
214;121979.8;0;108920.6;0;121979.8;0
215;121984.4;0;111213.2;0;121984.4;0
216;121984.9;0;106310.6;0;121984.9;0
217;121984.6;0;108126.7;0;121984.6;0
218;121980.4;0;107233.8;0;121980.4;0
219;121981.3;0;107274.8;0;121981.3;0
220;121981.4;0;100717.4;0;121981.4;0
221;121980.5;0;106579.9;0;121980.5;0
222;121979.1;0;104071.8;0;121979.1;0
223;121930.5;0;107895.3;0;121930.5;0
224;121930.6;0;106088.9;0;121930.6;0
225;-100027.6;0;-100110;0;-100027.6;0
226;4790.545;0;-97435.63;0;4790.545;0
227;9793.281;0;-34963.38;0;9793.281;0
228;9793.28;0;-27444.13;0;9793.28;0
229;9846.839;0;-21044.5;0;9846.839;0
230;9846.879;0;-21972.93;0;9846.879;0
231;9846.522;0;-6579.488;0;9846.522;0
232;9846.542;0;-10571.68;0;9846.542;0
233;9846.841;0;-5970.569;0;9846.841;0
234;9846.927;0;-11113.2;0;9846.927;0
235;9846.887;0;-5244.122;0;9846.887;0
236;9846.528;0;-14441.85;0;9846.528;0
237;9846.824;0;-4767.493;0;9846.824;0
238;9846.934;0;-4637.472;0;9846.934;0
239;9846.544;0;-1437.393;0;9846.544;0
240;9846.5;0;-7304.263;0;9846.5;0
241;9846.936;0;-10569.54;0;9846.936;0
242;9846.938;0;-7037.967;0;9846.938;0
243;9846.517;0;-11373.11;0;9846.517;0
244;9846.534;0;-4906.671;0;9846.534;0
245;9846.846;0;-3167.859;0;9846.846;0
246;9846.922;0;-3035.365;0;9846.922;0
247;9846.418;0;-7641.69;0;9846.418;0
248;9846.524;0;-8368.334;0;9846.524;0
249;9846.936;0;-2370.212;0;9846.936;0
250;9793.714;0;-18873.82;0;9793.714;0
251;9842.813;0;-6931.47;0;9842.813;0
252;9842.815;0;-12254.89;0;9842.815;0
253;9842.825;0;-4989.222;0;9842.825;0
254;9842.856;0;-8521.354;0;9842.856;0
255;9842.843;0;-12460.82;0;9842.843;0
256;9843.099;0;-11917.5;0;9843.099;0
257;9843.091;0;-6844.189;0;9843.091;0
258;9842.828;0;-3584.355;0;9842.828;0
259;9843.093;0;-17385.64;0;9843.093;0
260;9843.094;0;-9455.201;0;9843.094;0
261;9842.853;0;-12783.43;0;9842.853;0
262;9842.853;0;-2319.111;0;9842.853;0
263;9843.069;0;-11179.46;0;9843.069;0
264;14793.91;0;-7648.136;0;14793.91;0
265;14794.13;0;-24609.89;0;14794.13;0
266;14794.15;0;-29533.44;0;14794.15;0
267;9795.134;0;-25397.88;0;9795.134;0
268;14794.64;0;-21607.07;0;14794.64;0
269;14794.13;0;-39606.38;0;14794.13;0
270;14794.14;0;-39938.77;0;14794.14;0
271;14794.2;0;-26403.98;0;14794.2;0
272;9789.765;0;-17343.91;0;9789.765;0
273;9843.651;0;-15663.78;0;9843.651;0
274;9843.647;0;-17860.85;0;9843.647;0
275;19846.88;0;-6177;0;19846.88;0
276;24866.15;0;-27251.54;0;24866.15;0
277;34861.74;0;-28973.56;0;34861.74;0
278;34861.7;0;-48899.91;0;34861.7;0
279;34861.7;0;-32959.54;0;34861.7;0
280;30035.14;0;-36117.1;0;30035.14;0
281;34861.84;0;-27779.03;0;34861.84;0
282;34861.7;0;-40041.84;0;34861.7;0
283;34861.85;0;-37568.94;0;34861.85;0
284;34861.83;0;-49176.91;0;34861.83;0
285;34878.33;0;-40442.16;0;34878.33;0
286;34878.57;0;-40907.12;0;34878.57;0
287;34864.63;0;-45044.63;0;34864.63;0
288;34861.91;0;-37705;0;34861.91;0
289;34864.7;0;-34704.32;0;34864.7;0
290;30035.08;0;-46958.17;0;30035.08;0
291;34864.63;0;-31510.8;0;34864.63;0
292;34864.63;0;-32375.46;0;34864.63;0
293;34861.89;0;-37908.8;0;34861.89;0
294;34864.7;0;-23117.8;0;34864.7;0
295;34864.63;0;-34708.16;0;34864.63;0
296;34864.63;0;-46099.44;0;34864.63;0
297;34861.89;0;-31714.43;0;34861.89;0
298;34864.7;0;-24656.23;0;34864.7;0
299;34861.94;0;-39252.77;0;34861.94;0
300;19843.41;0;-838.9424;0;19843.41;0
301;19984;0;4996.666;0;19984;0
302;19993.03;0;7512.867;0;19993.03;0
303;19983.99;0;9652.943;0;19983.99;0
304;19910.25;0;6580.729;0;19910.25;0
305;19953.3;0;9051.878;0;19953.3;0
306;19953.04;0;6326.622;0;19953.04;0
307;19965.47;0;8125.422;0;19965.47;0
308;19964.67;0;6059.903;0;19964.67;0
309;19968.31;0;8528.023;0;19968.31;0
310;19981.56;0;10064.16;0;19981.56;0
311;19973.96;0;10197.5;0;19973.96;0
312;19981.66;0;7206.073;0;19981.66;0
313;24894.45;0;10392.3;0;24894.45;0
314;24951.83;0;9585.922;0;24951.83;0
315;24951.81;0;11118.56;0;24951.81;0
316;24908.21;0;9914.072;0;24908.21;0
317;24897.29;0;10783.59;0;24897.29;0
318;24951.98;0;8388.54;0;24951.98;0
319;24951.96;0;10184.85;0;24951.96;0
320;24908.99;0;8647.417;0;24908.99;0
321;24952.04;0;8189.371;0;24952.04;0
322;24951.69;0;8716.12;0;24951.69;0
323;24895.59;0;6713.533;0;24895.59;0
324;24910.11;0;10386.28;0;24910.11;0
325;9919.57;0;2111.625;0;9919.57;0
326;9927.91;0;5186.436;0;9927.91;0
327;9928.089;0;5385.896;0;9928.089;0
328;9928.676;0;6525.839;0;9928.676;0
329;9928.094;0;5371.281;0;9928.094;0
330;9928.434;0;4515.925;0;9928.434;0
331;9929.799;0;5584.732;0;9929.799;0
332;9929.799;0;5908.021;0;9929.799;0
333;9929.803;0;6788.492;0;9929.803;0
334;9928.758;0;6524.718;0;9928.758;0
335;9929.438;0;5450.999;0;9929.438;0
336;9929.868;0;6262.279;0;9929.868;0
337;19838.66;0;6386.095;0;19838.66;0
338;29789.76;0;-10432.31;0;29789.76;0
339;29789.76;0;-18093.04;0;29789.76;0
340;24938.43;0;-27236.52;0;24938.43;0
341;29994.08;0;-13562.48;0;29994.08;0
342;29994.11;0;-12956.7;0;29994.11;0
343;29994.11;0;-17239.38;0;29994.11;0
344;29993.91;0;-13495.46;0;29993.91;0
345;29994.13;0;-14636.61;0;29994.13;0
346;19977.08;0;-17304.98;0;19977.08;0
347;19977.04;0;-32566.11;0;19977.04;0
348;19992.14;0;-28095.01;0;19992.14;0
349;19998.16;0;-17093.94;0;19998.16;0
350;9782.021;0;4838.105;0;9782.021;0
351;111879;0;11338.91;0;111879;0
352;116800.5;0;94109.55;0;116800.5;0
353;116810.5;0;97407.81;0;116810.5;0
354;121720.2;0;106127.3;0;121720.2;0
355;116870;0;106229.4;0;116870;0
356;121809.5;0;99337.14;0;121809.5;0
357;121813.3;0;99125.65;0;121813.3;0
358;121814.9;0;105158.9;0;121814.9;0
359;121814.9;0;102471.8;0;121814.9;0
360;116887.9;0;105080.8;0;116887.9;0
361;116887.9;0;103249.9;0;116887.9;0
362;116819.7;0;99557.89;0;116819.7;0
363;116888.3;0;101336.2;0;116888.3;0
364;116889.5;0;108756.5;0;116889.5;0
365;121739.1;0;101214.3;0;121739.1;0
366;121787.8;0;102963;0;121787.8;0
367;121802.6;0;111073.8;0;121802.6;0
368;121801.5;0;107890.4;0;121801.5;0
369;121805;0;109968.4;0;121805;0
370;121805.4;0;110432.9;0;121805.4;0
371;121852.1;0;111545.9;0;121852.1;0
372;121853.3;0;109340.3;0;121853.3;0
373;121852.9;0;110042.4;0;121852.9;0
374;121805.5;0;108880.2;0;121805.5;0
375;-100033.9;0;-100107.8;0;-100033.9;0
376;-100025.7;0;-100234.4;0;-100025.7;0
377;-149.7559;0;-98903.02;0;-149.7559;0
378;14839.12;0;-46334.77;0;14839.12;0
379;14840.99;0;-11167.02;0;14840.99;0
380;14846.54;0;-12565.7;0;14846.54;0
381;19847.04;0;-6495.647;0;19847.04;0
382;24791.2;0;3556.553;0;24791.2;0
383;24793.79;0;822.8647;0;24793.79;0
384;24793.82;0;-1183.234;0;24793.82;0
385;24793.69;0;-4776.628;0;24793.69;0
386;24793.74;0;1749.753;0;24793.74;0
387;24793.92;0;-8110.61;0;24793.92;0
388;24838.04;0;3888.482;0;24838.04;0
389;24839.23;0;-7232.975;0;24839.23;0
390;24839.04;0;-2365.252;0;24839.04;0
391;24843.74;0;-3034.056;0;24843.74;0
392;24843.86;0;-9238.043;0;24843.86;0
393;24843.98;0;-2102.39;0;24843.98;0
394;24844.27;0;-1966.999;0;24844.27;0
395;24844.32;0;-5837.054;0;24844.32;0
396;24844.33;0;366.8584;0;24844.33;0
397;24844.37;0;-2232.929;0;24844.37;0
398;24844.32;0;3098.768;0;24844.32;0
399;24844.3;0;1031.076;0;24844.3;0
400;9811.152;0;-10312.35;0;9811.152;0
401;14785.34;0;1145.665;0;14785.34;0
402;24794.25;0;-25871.45;0;24794.25;0
403;24794.35;0;-30221.98;0;24794.35;0
404;24794.35;0;-28819.11;0;24794.35;0
405;29793.87;0;-36354.2;0;29793.87;0
406;29794;0;-23282.36;0;29794;0
407;24794.3;0;-24887.03;0;24794.3;0
408;29804.02;0;-18887.15;0;29804.02;0
409;29803.93;0;-33554.69;0;29803.93;0
410;29793.8;0;-28153.31;0;29793.8;0
411;29805.46;0;-28883.64;0;29805.46;0
412;29805.5;0;-25814.04;0;29805.5;0
413;29805.35;0;-22823.44;0;29805.35;0
414;29805.35;0;-25022.41;0;29805.35;0
415;29805.48;0;-25353.09;0;29805.48;0
416;29805.48;0;-28352.63;0;29805.48;0
417;29805.49;0;-21221.16;0;29805.49;0
418;29805.35;0;-13823.85;0;29805.35;0
419;29805.48;0;-22874.6;0;29805.48;0
420;24803.45;0;-38280.33;0;24803.45;0
421;24793.96;0;-25018.82;0;24793.96;0
422;24794.29;0;-22956.22;0;24794.29;0
423;29805.49;0;-28290.6;0;29805.49;0
424;29793.98;0;-29872.83;0;29793.98;0
425;19792.74;0;-22024.33;0;19792.74;0
426;19792.84;0;1390.257;0;19792.84;0
427;19795.1;0;-208.5699;0;19795.1;0
428;19795.21;0;3588.132;0;19795.21;0
429;19795.21;0;-879.9001;0;19795.21;0
430;19795.06;0;-3875.926;0;19795.06;0
431;19795.25;0;723.7449;0;19795.25;0
432;19795.25;0;656.1196;0;19795.25;0
433;19795.25;0;-2206.458;0;19795.25;0
434;19795.05;0;2320.744;0;19795.05;0
435;19795.27;0;4054.394;0;19795.27;0
436;19795.68;0;2126.51;0;19795.68;0
437;19795.74;0;-1078.74;0;19795.74;0
438;19795.72;0;-2741.391;0;19795.72;0
439;19795.72;0;1258.529;0;19795.72;0
440;19795.71;0;4857.929;0;19795.71;0
441;19795.73;0;4656.267;0;19795.73;0
442;19795.73;0;2859.005;0;19795.73;0
443;19795.72;0;-2542.13;0;19795.72;0
444;19795.73;0;4254.772;0;19795.73;0
445;19795.73;0;-2537.945;0;19795.73;0
446;19795.73;0;1390.31;0;19795.73;0
447;19795.73;0;4058.134;0;19795.73;0
448;19795.73;0;2922.422;0;19795.73;0
449;19795.73;0;258.5063;0;19795.73;0
450;9865.589;0;5121.623;0;9865.589;0
451;10026.3;0;5929.651;0;10026.3;0
452;10067.91;0;8573.026;0;10067.91;0
453;10073.93;0;7114.815;0;10073.93;0
454;10075.42;0;6467.093;0;10075.42;0
455;10077.02;0;7964.541;0;10077.02;0
456;10077.13;0;6101.729;0;10077.13;0
457;10076.15;0;7077.952;0;10076.15;0
458;10077.83;0;8163.781;0;10077.83;0
459;10078.35;0;7904.417;0;10078.35;0
460;10078.37;0;7026.205;0;10078.37;0
461;10079;0;8245.164;0;10079;0
462;10084.04;0;8160.327;0;10084.04;0
463;10084.32;0;6609.78;0;10084.32;0
464;10085.85;0;7748.089;0;10085.85;0
465;10085.15;0;7794.336;0;10085.15;0
466;10086.47;0;4208.091;0;10086.47;0
467;10088.56;0;8267.327;0;10088.56;0
468;10088.28;0;7866.943;0;10088.28;0
469;10088.12;0;7383.826;0;10088.12;0
470;10088.48;0;7740.849;0;10088.48;0
471;10093.1;0;7781.511;0;10093.1;0
472;10090.71;0;7196.693;0;10090.71;0
473;10091.12;0;7583.741;0;10091.12;0
474;10088.65;0;7784.038;0;10088.65;0
475;14791.81;0;-46233.6;0;14791.81;0
476;9845.368;0;-28504.34;0;9845.368;0
477;9845.358;0;-226.7892;0;9845.358;0
478;9845.317;0;-12959.24;0;9845.317;0
479;9845.47;0;-8286.025;0;9845.47;0
480;9845.413;0;-8685.948;0;9845.413;0
481;9845.254;0;4976.924;0;9845.254;0
482;9844.612;0;-5824.604;0;9844.612;0
483;9845.349;0;3044.363;0;9845.349;0
484;9845.413;0;-2222.145;0;9845.413;0
485;9845.434;0;-2757.642;0;9845.434;0
486;9845.289;0;1776.768;0;9845.289;0
487;9845.486;0;2577.036;0;9845.486;0
488;9845.485;0;4710.926;0;9845.485;0
489;9845.448;0;-3091.635;0;9845.448;0
490;9845.294;0;1177.542;0;9845.294;0
491;9845.493;0;-1890.226;0;9845.493;0
492;9845.504;0;-756.7053;0;9845.504;0
493;9845.51;0;1376.291;0;9845.51;0
494;9845.064;0;-10021.92;0;9845.064;0
495;9845.515;0;-1154.602;0;9845.515;0
496;9845.52;0;-5089.848;0;9845.52;0
497;9845.524;0;-4824.589;0;9845.524;0
498;9844.815;0;-1757.358;0;9844.815;0
499;9845.537;0;-1422.838;0;9845.537;0
500;14836.91;0;6319.863;0;14836.91;0
501;24838.19;0;5985.983;0;24838.19;0
502;24838.18;0;9962.396;0;24838.18;0
503;24838.19;0;7430.469;0;24838.19;0
504;29819.63;0;9428.256;0;29819.63;0
505;29820.14;0;10761.45;0;29820.14;0
506;24837.16;0;12361.55;0;24837.16;0
507;24838.13;0;9230.542;0;24838.13;0
508;24838.88;0;10098.72;0;24838.88;0
509;24838.94;0;10026.41;0;24838.94;0
510;24838.82;0;11695.53;0;24838.82;0
511;24838.88;0;8898.685;0;24838.88;0
512;24838.9;0;9497.301;0;24838.9;0
513;24838.93;0;11896.38;0;24838.93;0
514;24838.94;0;9157.248;0;24838.94;0
515;19873.19;0;8828.435;0;19873.19;0
516;19873.32;0;11304.15;0;19873.32;0
517;19875.62;0;9109.937;0;19875.62;0
518;19875.7;0;5381.3;0;19875.7;0
519;29827.34;0;7172.453;0;29827.34;0
520;19873.37;0;5965.352;0;19873.37;0
521;19874.9;0;10106.86;0;19874.9;0
522;24850.96;0;6641.799;0;24850.96;0
523;24842.22;0;7167.884;0;24842.22;0
524;24847.98;0;9698.985;0;24847.98;0
525;9840.607;0;-679.0701;0;9840.607;0
526;9926.623;0;7567.132;0;9926.623;0
527;9843.701;0;8799.509;0;9843.701;0
528;9844.63;0;6709.908;0;9844.63;0
529;9846.396;0;8244.603;0;9846.396;0
530;9848.408;0;6778.524;0;9848.408;0
531;9848.566;0;7846.448;0;9848.566;0
532;9852.985;0;7046.092;0;9852.985;0
533;9853.241;0;7916.244;0;9853.241;0
534;9853.261;0;7849.306;0;9853.261;0
535;9853.259;0;7117.603;0;9853.259;0
536;9853.229;0;6249.35;0;9853.229;0
537;9853.261;0;4717.046;0;9853.261;0
538;9853.259;0;7516.528;0;9853.259;0
539;9853.253;0;6446.98;0;9853.253;0
540;9853.228;0;6317.425;0;9853.228;0
541;9853.261;0;6383.798;0;9853.261;0
542;9853.261;0;5117.057;0;9853.261;0
543;9853.262;0;7047.924;0;9853.262;0
544;9853.232;0;6781.854;0;9853.232;0
545;9853.259;0;6584.256;0;9853.259;0
546;9853.261;0;5516.809;0;9853.261;0
547;9853.261;0;5913.725;0;9853.261;0
548;9853.229;0;6581.772;0;9853.229;0
549;9853.257;0;7050.045;0;9853.257;0
550;9800.975;0;7599.713;0;9800.975;0
551;9800.979;0;6732.64;0;9800.979;0
552;9801.026;0;7266.729;0;9801.026;0
553;9801.044;0;6333.399;0;9801.044;0
554;9801.042;0;6999.638;0;9801.042;0
555;9801.039;0;6133.365;0;9801.039;0
556;9801.025;0;7933.489;0;9801.025;0
557;9801.042;0;6733.498;0;9801.042;0
558;9801.039;0;7266.68;0;9801.039;0
559;9801.041;0;5799.202;0;9801.041;0
560;9801.024;0;6599.67;0;9801.024;0
561;9801.042;0;6133.267;0;9801.042;0
562;9801.043;0;6733.033;0;9801.043;0
563;9801.043;0;6599.621;0;9801.043;0
564;9801.033;0;7266.476;0;9801.033;0
565;9801.041;0;5933.224;0;9801.041;0
566;9801.041;0;6266.289;0;9801.041;0
567;9801.029;0;7066.045;0;9801.029;0
568;9801.032;0;5599.138;0;9801.032;0
569;9801.043;0;5065.944;0;9801.043;0
570;9801.044;0;5532.76;0;9801.044;0
571;9801.044;0;7266.292;0;9801.044;0
572;9801.03;0;7133.122;0;9801.03;0
573;9801.042;0;5132.785;0;9801.042;0
574;9801.044;0;5866.175;0;9801.044;0
575;9847.785;0;1640.604;0;9847.785;0
576;9850.515;0;5646.351;0;9850.515;0
577;9852.687;0;6649.218;0;9852.687;0
578;9853.542;0;3250.937;0;9853.542;0
579;9853.787;0;2785.189;0;9853.787;0
580;9853.86;0;1918.915;0;9853.86;0
581;9854.338;0;919.2932;0;9854.338;0
582;9854.21;0;5786.475;0;9854.21;0
583;9854.229;0;2319.599;0;9854.229;0
584;9854.229;0;3986.07;0;9854.229;0
585;9854.248;0;4453.22;0;9854.248;0
586;9854.267;0;4386.32;0;9854.267;0
587;9854.25;0;2586.004;0;9854.25;0
588;9854.229;0;6520.435;0;9854.229;0
589;9854.248;0;2118.927;0;9854.248;0
590;9854.258;0;5853.012;0;9854.258;0
591;9854.217;0;2319.528;0;9854.217;0
592;9854.245;0;3453.022;0;9854.245;0
593;9854.285;0;6386.797;0;9854.285;0
594;9854.292;0;6520.165;0;9854.292;0
595;9854.32;0;5652.988;0;9854.32;0
596;9854.311;0;7053.854;0;9854.311;0
597;9854.314;0;6919.817;0;9854.314;0
598;9854.313;0;3852.088;0;9854.313;0
599;9854.397;0;5787.234;0;9854.397;0
