Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
95;26650.75;4242369;3440.135;411758.4;26650.75;4242369
96;27997.69;4572336;7622.932;571412.8;27997.69;4572336
97;28125.41;4587337;6217.808;429014.5;28125.41;4587337
98;28520.45;4937344;4109.233;258430.5;28520.45;4937344
99;26767.42;4937344;930.7106;379357.8;26767.42;4937344
100;28468.57;5132350;2298.73;754492.9;28468.57;5132350
101;30761.35;5142350;1310.042;762190.5;30761.35;5142350
102;26690.07;5187352;-1210.888;739249.6;26690.07;5187352
103;28052.28;5092349;6811.453;518051.5;28052.28;5092349
104;28276.72;5357358;2883.496;820277.1;28276.72;5357358
105;29032.92;5197352;3681.604;337442.8;29032.92;5197352
106;27910.34;4955092;5296.194;565488.6;27910.34;4955092
107;26882.53;5132351;2575.401;820795.4;26882.53;5132351
108;27451.93;1911202;7079.942;286460.3;27451.93;1911202
109;26703.07;4102328;4535.499;865437;26703.07;4102328
110;27210.37;3737323;6505.839;612617.1;27210.37;3737323
111;28533.95;3907326;6632.996;660131.4;28533.95;3907326
112;28073.15;4997346;7754.969;505926.4;28073.15;4997346
113;27232.25;4847343;1961.801;402685.7;27232.25;4847343
114;26728.02;4852343;1863.196;315205.4;26728.02;4852343
115;28241.49;4972346;10350.57;748844.5;28241.49;4972346
116;26905.04;4807342;7752.065;710815.4;26905.04;4807342
117;28270.52;4032329;4669.226;1221029;28270.52;4032329
118;26612.05;3792328;7205.063;540030.3;26612.05;3792328
119;27442.92;3827325;9238.483;983293.3;27442.92;3827325
120;27565.41;4487336;12045.58;923280.9;27565.41;4487336
121;27773.43;4542337;14131.13;991292.1;27773.43;4542337
122;27774.56;3797325;13414.3;825960.4;27774.56;3797325
123;27139.94;3081595;11459.48;817194.7;27139.94;3081595
124;27459.84;4032328;9729.492;1520943;27459.84;4032328
125;27514.31;4872344;7748.936;1193000;27514.31;4872344
126;27802.23;4912346;5147.573;1348506;27802.23;4912346
127;27729.37;5182354;5612.229;1156212;27729.37;5182354
128;27510.29;5232356;6297.902;1376941;27510.29;5232356
129;27124.33;5182359;6517.282;1347005;27124.33;5182359
130;27053.5;5127365;5813.917;1244626;27053.5;5127365
131;27679.16;4862346;7977.967;804845.3;27679.16;4862346
132;27107.92;3767325;6723.025;669923.4;27107.92;3767325
133;27673.65;4775039;6424.956;1111307;27673.65;4775039
134;28240.92;4977348;1954.152;1287904;28240.92;4977348
135;29152.14;5162368;5764.385;805756.3;29152.14;5162368
136;49020.12;3487335;5020.183;381572.8;49020.12;3487335
137;27535.83;5327364;5912.154;791722;27535.83;5327364
138;28082.86;4492335;8112.029;399808.6;28082.86;4492335
139;28187.48;4207330;5771.651;821617.6;28187.48;4207330
140;48835.17;4287332;7960.322;239217.4;48835.17;4287332
141;49058.06;146856.4;10769.64;77851.43;49058.06;146856.4
142;27892.01;117128.5;8439.486;87412.01;27892.01;117128.5
143;28047.06;116996.2;7192.123;91776.99;28047.06;116996.2
144;48702.13;591075;7995.891;95407.41;48702.13;591075
145;26590.41;996222.4;7614.08;125167.2;26590.41;996222.4
146;27455.21;1186328;11073.32;216410.1;27455.21;1186328
147;26885.04;2197208;10764.28;268736.3;26885.04;2197208
148;26993.93;1011512;13839.07;403073.7;26993.93;1011512
149;27998.52;4342335;13351.01;560530.7;27998.52;4342335
150;26987.45;4172330;8498.209;285911.6;26987.45;4172330
151;27085.94;4262331;11716.53;535646.8;27085.94;4262331
152;27298.49;3957335;7702.192;746781.1;27298.49;3957335
153;27640.98;3607322;10140.75;776280.6;27640.98;3607322
154;27419.25;4407334;9333.354;1337185;27419.25;4407334
155;28070.11;3281200;8187.921;994167.1;28070.11;3281200
156;27217.06;4392333;8585.229;991846.8;27217.06;4392333
157;27193.73;4462335;9432.813;1050776;27193.73;4462335
158;27349.8;2796408;10094.61;684308.6;27349.8;2796408
159;28055.39;4337332;11208.56;903388.7;28055.39;4337332
160;27982.14;4007334;8366.148;609276.2;27982.14;4007334
161;27571.45;2987353;7608.152;530104.8;27571.45;2987353
162;27506.4;4407333;7385.658;621501.2;27506.4;4407333
163;27653.72;4692340;9057.626;1042887;27653.72;4692340
164;27447.39;1416434;8547.827;483381.7;27447.39;1416434
165;27590.22;1431707;7021.02;434832.8;27590.22;1431707
166;27466.42;4717349;8693.099;517886.1;27466.42;4717349
167;27666.77;1430267;7376.483;434500.7;27666.77;1430267
168;27599.43;1865133;10239.78;491807;27599.43;1865133
169;27269.22;1496624;8769.896;499190.1;27269.22;1496624
170;27259.45;2166580;10519.63;500074.8;27259.45;2166580
171;27671.3;4487346;8988.727;818087.1;27671.3;4487346
172;27443.35;3587338;9054.683;856496.4;27443.35;3587338
173;27862.26;4357333;8146.819;1137241;27862.26;4357333
174;27647.23;4352333;10915.16;1161453;27647.23;4352333
175;27591.1;2126474;11348.77;892881.9;27591.1;2126474
176;27335.3;4707344;8861.976;1043619;27335.3;4707344
177;27226.16;4362332;9910.285;927889.2;27226.16;4362332
178;27519.92;2731635;8350.459;684455.4;27519.92;2731635
179;27304.73;2306900;8650.813;486246.6;27304.73;2306900
180;27705.59;4902345;8604.713;711398.7;27705.59;4902345
181;27398.38;4977347;5417.588;681260.1;27398.38;4977347
182;26900.06;1821914;5423.979;547512.2;26900.06;1821914
183;27371.22;2657332;4055.398;765740.4;27371.22;2657332
184;27248.22;4947347;6543.439;433647.3;27248.22;4947347
185;26599.54;4262331;4799.002;457289.8;26599.54;4262331
186;27389.91;2142320;7662.708;615766.8;27389.91;2142320
187;27378.24;4087328;6709.662;947048.6;27378.24;4087328
188;27423.67;3907325;9990.053;891973.7;27423.67;3907325
189;27714.43;4157329;10515.64;789458.8;27714.43;4157329
190;27568.29;4777341;9448.354;863241.1;27568.29;4777341
191;27494.6;1836770;8559.145;710887.1;27494.6;1836770
192;27649.81;3542326;9106.98;696694;27649.81;3542326
193;27665.42;1830076;13526.22;769821.8;27665.42;1830076
194;27484.22;4017326;10954.03;775784.5;27484.22;4017326
195;27612.8;4042327;8742.858;914730;27612.8;4042327
196;27642.83;3032329;10122.97;854623.9;27642.83;3032329
197;27404.62;4022382;7749.24;1052925;27404.62;4022382
198;26999.67;1751608;4616.135;725686.3;26999.67;1751608
199;26755.37;2171674;5467.876;777363.2;26755.37;2171674
200;26834.84;4207404;5713.455;609099.6;26834.84;4207404
201;27793.25;5042348;6288.391;1034762;27793.25;5042348
202;26964.74;5022347;6739.053;884264.6;26964.74;5022347
203;27765.21;4487335;7704.404;971579.6;27765.21;4487335
204;26851.17;2542368;9277.545;809768.8;26851.17;2542368
205;27161.27;2487321;9573.751;685075.1;27161.27;2487321
206;27600.79;4902344;8828.121;729965.3;27600.79;4902344
207;27587.02;2852354;9782.771;695598.3;27587.02;2852354
208;27857.08;1697313;10950.17;684464;27857.08;1697313
209;27120.69;1961396;10027.95;667627.3;27120.69;1961396
210;27350.35;2301787;9008.332;765177.6;27350.35;2301787
211;27392.07;2761734;6298.4;711809.4;27392.07;2761734
212;27539.63;4227329;8673.843;872259.5;27539.63;4227329
213;27580.89;4217329;11176.41;815358.6;27580.89;4217329
214;27539.73;3972325;7612.674;1032379;27539.73;3972325
215;27463.81;1951796;9231.531;718359.8;27463.81;1951796
216;27606.94;3862325;7869.674;1027588;27606.94;3862325
217;27688.31;2742325;9248.727;1007261;27688.31;2742325
218;27582.27;2416652;8812.833;835402.4;27582.27;2416652
219;27648.1;3897326;8382.53;976001.2;27648.1;3897326
220;27472.24;3967326;9145.185;930888.6;27472.24;3967326
221;27406.87;4022326;9192.202;1126970;27406.87;4022326
222;27707.4;4312331;8719.288;1167923;27707.4;4312331
223;27685.64;4307331;9404.595;1259251;27685.64;4307331
224;27903.32;4307330;7617.192;1334218;27903.32;4307330
225;26737.4;4312331;5305.715;1217022;26737.4;4312331
226;26767.6;4407332;4943.548;1331859;26767.6;4407332
227;27465.21;4447333;6228.578;1732619;27465.21;4447333
228;27392.56;4452334;5754.326;1607468;27392.56;4452334
229;27672.42;4447334;7520.188;1402008;27672.42;4447334
230;27502.04;5312357;6179.898;1470094;27502.04;5312357
231;27344.25;5287357;6736.703;1439085;27344.25;5287357
232;27365.27;5337359;6807.065;1258332;27365.27;5337359
233;28188.32;3962353;8481.451;884037.4;28188.32;3962353
234;28306.59;4747367;6167.312;937314.4;28306.59;4747367
235;27515.35;5317357;8563.844;835385.3;27515.35;5317357
236;27624.6;5207354;8947.469;758094.9;27624.6;5207354
237;26771.99;5292357;5814.548;1074886;26771.99;5292357
238;26849.88;4947346;4196.764;1248430;26849.88;4947346
239;27655.8;5077350;3562.195;1661178;27655.8;5077350
240;27473.36;5227356;7064.993;1001104;27473.36;5227356
241;27344.6;5322359;4917.156;1629424;27344.6;5322359
242;27154.72;5257356;3567.453;1161549;27154.72;5257356
243;27333.89;4952347;4821.476;886856.1;27333.89;4952347
244;27338.92;4487335;6241.006;569037.4;27338.92;4487335
245;27517.64;4992348;3616.367;1396345;27517.64;4992348
246;27284.29;5067350;4453.223;1461962;27284.29;5067350
247;26946.37;5047349;5361.13;1618272;26946.37;5047349
248;28089.06;5187353;4404.558;2041879;28089.06;5187353
249;28112.44;5127356;4041.327;1764277;28112.44;5127356
250;27221.54;5177356;5954.322;1329958;27221.54;5177356
251;28204.63;3687222;12948.65;818152.2;28204.63;3687222
252;27867.21;4477335;14419.13;744334.8;27867.21;4477335
253;27462.51;4567337;11342.87;935129.2;27462.51;4567337
254;27757.48;4512335;9237.697;882278;27757.48;4512335
255;27774.62;4492335;13934.7;983358.4;27774.62;4492335
256;27724.15;4512336;10376.51;868621.4;27724.15;4512336
257;27901.74;4547336;12020.42;832707.5;27901.74;4547336
258;27950.26;4507335;13852.84;924396.5;27950.26;4507335
259;27916.16;1291572;10218.58;676361.3;27916.16;1291572
260;28075.25;4592337;13102.47;986322.7;28075.25;4592337
261;28007.56;4707340;12718.96;1066794;28007.56;4707340
262;27834.96;4692340;11669.91;1061462;27834.96;4692340
263;28318.27;4807343;12361.45;1153678;28318.27;4807343
264;28105.89;4892345;11836.69;1048271;28105.89;4892345
265;28170.69;4822343;14281.73;862154;28170.69;4822343
266;27411.16;4387347;14318.23;867946.8;27411.16;4387347
267;28132.53;4647338;10420.54;1221600;28132.53;4647338
268;27969.27;4957348;10388.76;1183788;27969.27;4957348
269;28160.06;4862345;10224.64;1232995;28160.06;4862345
270;27509.14;4792342;11377.21;884094.4;27509.14;4792342
271;27733.88;4847343;6655.35;887503.3;27733.88;4847343
272;28090.25;1976435;13749.97;584787.4;28090.25;1976435
273;28027.25;4237344;12337.39;838295.6;28027.25;4237344
274;26708.33;4447335;4241.884;771925.2;26708.33;4447335
275;28124.2;4782343;3288.541;1233842;28124.2;4782343
276;27254.17;4827344;4937.776;1407816;27254.17;4827344
277;28153.19;5097356;5839.544;1408771;28153.19;5097356
278;28388.14;4932363;4385.259;953001.1;28388.14;4932363
279;27095.1;4887346;5378.589;1332961;27095.1;4887346
280;27058.48;5057350;-912.4275;2758659;27058.48;5057350
281;26946.64;5137353;2618.129;2207189;26946.64;5137353
282;28405.05;5217359;10565.59;1216812;28405.05;5217359
283;28084.86;5222359;7510.249;970236.4;28084.86;5222359
284;27960.85;5042353;7346.701;841313.6;27960.85;5042353
285;27073.58;5097354;5218.271;1380256;27073.58;5097354
286;27792.55;5157353;4925.624;1290869;27792.55;5157353
287;27777.92;5077353;6331.119;1518472;27777.92;5077353
288;27266.7;5132355;4947.823;1381311;27266.7;5132355
289;27551.39;5122355;5298.138;1529780;27551.39;5122355
290;26820.38;5142358;2150.086;1578000;26820.38;5142358
291;28247.39;5122357;5046.673;1152300;28247.39;5122357
292;26996.35;5107354;6502.495;1063030;26996.35;5107354
293;28136.74;5137356;6248.263;1515635;28136.74;5137356
294;28067.56;5197358;4866.032;1376152;28067.56;5197358
295;28041.34;5152355;11051.34;558994.6;28041.34;5152355
296;28052.26;4522337;8989.179;579358.8;28052.26;4522337
297;27681.58;2527337;10504.82;920889.6;27681.58;2527337
298;27228.16;4817343;5926.221;911053.3;27228.16;4817343
299;27902.37;4782343;6356.843;942277;27902.37;4782343
300;26913.8;4302332;7720.257;744330.1;26913.8;4302332
301;27327.44;4417334;5761.715;837142.6;27327.44;4417334
302;27615.53;4377334;5741.096;1108828;27615.53;4377334
303;27921.59;4367333;8352.543;846553.4;27921.59;4367333
304;27237.77;4312332;6697.098;574759.2;27237.77;4312332
305;27374.1;4267331;11749.57;1258489;27374.1;4267331
306;28127.85;4692340;7698.096;2039261;28127.85;4692340
307;28037.75;4637339;9070.296;1469489;28037.75;4637339
308;27960.06;5187356;9499.093;1592761;27960.06;5187356
309;27899.55;4912346;9509.195;1138443;27899.55;4912346
310;27779.27;4932346;8916.374;1307520;27779.27;4932346
311;27136.29;5137354;8004.365;1678673;27136.29;5137354
312;27556.7;5207357;6161.441;1452081;27556.7;5207357
313;27705.2;5147354;6206.661;1421950;27705.2;5147354
314;27482.14;5122353;7816.759;1290682;27482.14;5122353
315;27271.34;5182355;6501.461;1146559;27271.34;5182355
316;27444.8;5057351;8690.23;1110020;27444.8;5057351
317;27778.21;5032350;9966.759;1339511;27778.21;5032350
318;28042.65;5202356;8516.204;1292135;28042.65;5202356
319;28046.51;5157355;9297.577;975919.3;28046.51;5157355
320;28129.48;4887345;9909.853;810122.9;28129.48;4887345
321;27959.43;4832364;12287.84;955361.2;27959.43;4832364
322;28195.35;5167356;14205.89;943206.1;28195.35;5167356
323;28119.79;4977348;12691.15;795221.8;28119.79;4977348
324;28017.01;4887346;12059.62;1033194;28017.01;4887346
325;28111.72;4432335;13955.8;976964.1;28111.72;4432335
326;27444.52;4962348;10751.24;969623.1;27444.52;4962348
327;27950.58;4752342;11027.74;1175937;27950.58;4752342
328;27862.78;1541786;13253.32;718368.9;27862.78;1541786
329;27648.51;4307332;8133.555;689288.8;27648.51;4307332
330;27976.16;4687340;9500.424;1177404;27976.16;4687340
331;28198.59;4852344;13199.41;1027803;28198.59;4852344
332;28116.37;3356512;10176.97;902171.3;28116.37;3356512
333;27918.05;4782342;9508.007;1021022;27918.05;4782342
334;28146.82;5217357;9799.749;936512.2;28146.82;5217357
335;27884.66;5212357;8076.558;732546.8;27884.66;5212357
336;28000.19;5072351;8379.458;698794.4;28000.19;5072351
337;27981.34;5122353;9950.161;1096037;27981.34;5122353
338;28282.98;3896636;9385.054;712948;28282.98;3896636
339;28711.94;5107353;8483.351;1042677;28711.94;5107353
340;27977.05;2510062;7055.663;380016.3;27977.05;2510062
341;27557.83;5122353;10398.28;1295640;27557.83;5122353
342;27434.2;5167356;6668.525;1423499;27434.2;5167356
343;27383.36;5292363;9440.799;1649394;27383.36;5292363
344;28108.76;4552358;11023.76;856743.4;28108.76;4552358
345;27863.06;5207357;7699.888;1087180;27863.06;5207357
346;27925.57;3981999;11983.83;884331.2;27925.57;3981999
347;27698.74;5237360;10409.86;887744.6;27698.74;5237360
348;27688.45;4992349;11348.71;967132.5;27688.45;4992349
349;28132.72;4892346;12914.42;778617.3;28132.72;4892346
350;28177.87;5062351;10892.21;986726.2;28177.87;5062351
351;28174.99;4717340;11556.25;914199.3;28174.99;4717340
352;28116.89;5137353;9131.988;782732.7;28116.89;5137353
353;27902.67;4917346;9620.344;872726.3;27902.67;4917346
354;27950.08;4917345;11341.12;934966.4;27950.08;4917345
355;27981.2;3681525;10015.07;976067.8;27981.2;3681525
356;27884.33;3086517;8657.141;1037179;27884.33;3086517
357;27959.12;4747341;10512.83;1056829;27959.12;4747341
358;27731.69;4822357;9183.023;984987.5;27731.69;4822357
359;27964.63;2082199;10781.57;714082.5;27964.63;2082199
360;28249.36;4567337;14109.33;779008.1;28249.36;4567337
361;27955.84;4932345;11087.93;1169743;27955.84;4932345
362;27771.23;5062350;8802.292;1342157;27771.23;5062350
363;28151.79;5097351;9491.698;953822.2;28151.79;5097351
364;28095.03;4992357;10018.87;1159421;28095.03;4992357
365;28078.1;4792349;10546.62;957262.5;28078.1;4792349
366;28124.34;3595041;16260.68;903511.7;28124.34;3595041
367;28220.64;4857344;12934.53;962234.8;28220.64;4857344
368;28189.19;2566937;9251.77;614289.1;28189.19;2566937
369;28274.97;5147353;9944.168;955665.1;28274.97;5147353
370;28200.12;4797342;10251.36;795536.8;28200.12;4797342
371;28195.6;5177354;13007.13;1015811;28195.6;5177354
372;28297.11;1146630;12998.74;669988.8;28297.11;1146630
373;28110.8;4547336;6245.415;755617.6;28110.8;4547336
374;28260.86;4472335;7267.328;1061804;28260.86;4472335
375;28013.79;4592338;7332.571;1384772;28013.79;4592338
376;27820.12;4907345;4978.181;1409762;27820.12;4907345
377;27592.73;4247331;8868.172;958631.8;27592.73;4247331
378;27678.63;4207329;7125.398;896865.1;27678.63;4207329
379;28095.86;4507335;10198.78;1046726;28095.86;4507335
380;27941.17;3992310;9057.939;875382.3;27941.17;3992310
381;28138.97;4832342;10379.47;1001296;28138.97;4832342
382;28244.04;3957235;15340.72;946764.9;28244.04;3957235
383;28189.69;5032348;17419.3;987329.3;28189.69;5032348
384;28243.96;4897344;17660.97;1040311;28243.96;4897344
385;28240.26;4882344;12507.53;1203411;28240.26;4882344
386;27966.26;5132351;10194.52;982488.8;27966.26;5132351
387;28246.59;5087349;10447.19;1081883;28246.59;5087349
388;28071.77;5057349;7400.1;952690.1;28071.77;5057349
389;28313.57;2236906;8746.955;913293.9;28313.57;2236906
390;28213.78;5047348;7364.729;970558.5;28213.78;5047348
391;28171.04;2651450;6890.888;891137.3;28171.04;2651450
392;27640.44;4877344;9934.251;895295.6;27640.44;4877344
393;28273.76;3497092;8977.816;818494.4;28273.76;3497092
394;28172.53;3856684;7039.205;828507.9;28172.53;3856684
395;28178.13;1021505;11838.9;754274.6;28178.13;1021505
396;27520.92;996445.1;8207.537;695886.3;27520.92;996445.1
397;26772.24;4747339;8056.647;823509.9;26772.24;4747339
398;27492.68;4692340;8831.622;1149693;27492.68;4692340
399;27671.2;4757339;5552.971;1570152;27671.2;4757339
400;27902.98;4677348;12336.31;1038661;27902.98;4677348
401;27885.38;4597336;16697.78;936540.4;27885.38;4597336
402;27934.16;4557335;14084.2;1043260;27934.16;4557335
403;27980.13;4657337;17088.77;1010918;27980.13;4657337
404;28105.77;1296797;16557.5;760410;28105.77;1296797
405;28120.08;4542335;6502.564;820906;28120.08;4542335
406;27982.19;4527335;9698.364;920346.4;27982.19;4527335
407;27911.67;1591691;9148.607;833982.3;27911.67;1591691
408;27850.57;2901692;11940.11;939793.3;27850.57;2901692
409;28078.51;2271566;9054.696;898129.1;28078.51;2271566
410;27868.95;4597346;9391.597;848246.1;27868.95;4597346
411;27285.67;5232355;8321.992;934170.4;27285.67;5232355
412;28244.53;5322358;8644.17;768947.6;28244.53;5322358
413;28253.98;5057348;15058.39;985780.3;28253.98;5057348
414;27692.67;5057348;11204.1;801921.4;27692.67;5057348
415;28090.06;1746748;10751.26;726152.8;28090.06;1746748
416;28044.05;4517336;8813.188;813315.4;28044.05;4517336
417;28014.01;4662337;9045.964;1036731;28014.01;4662337
418;28135.11;4607336;8608.513;1159832;28135.11;4607336
419;28120.21;4597338;8112.218;1045049;28120.21;4597338
420;28248;4712339;9198.141;977386;28248;4712339
421;28161.88;4727339;10658.17;944940.2;28161.88;4727339
422;28130.32;4972345;8687.924;1152832;28130.32;4972345
423;28294.4;3447302;11431.28;849548.1;28294.4;3447302
424;28257.13;5212353;8230.728;920717.9;28257.13;5212353
425;28344.73;5312357;9871.297;1173020;28344.73;5312357
426;28114.6;5072348;9230.591;807727.4;28114.6;5072348
427;27899.49;5242355;5843.505;1451111;27899.49;5242355
428;27883.62;5347360;614.9839;1749054;27883.62;5347360
429;28195.31;5357360;6162.126;1718866;28195.31;5357360
430;28292.63;5327381;5721.209;1258705;28292.63;5327381
431;28002.54;5337383;6070.557;1037995;28002.54;5337383
432;28166.32;5282387;7120.145;1082889;28166.32;5282387
433;27907.27;5317396;5471.946;1280390;27907.27;5317396
434;27633.18;5332379;9156.111;937702;27633.18;5332379
435;27934.77;4962352;7420.792;865819.1;27934.77;4962352
436;28206.57;5077373;8210.822;966692.1;28206.57;5077373
437;28247.01;5112365;9362.146;1014389;28247.01;5112365
438;28216.98;5202373;11034.12;1159248;28216.98;5202373
439;28254.58;5237397;12801.28;1013734;28254.58;5237397
440;28203.93;5167390;11280.73;789597.6;28203.93;5167390
441;28211.06;5092373;8666.715;853705.6;28211.06;5092373
442;28257.86;5102351;11406.3;900355.9;28257.86;5102351
443;28220.71;4977347;9250.27;848274.1;28220.71;4977347
444;27981.74;2422031;6222.47;658355.1;27981.74;2422031
445;27638.56;4552336;8318.865;790383.9;27638.56;4552336
446;27933.63;4692339;7233.249;1065698;27933.63;4692339
447;28199.31;4782341;7518.998;1185665;28199.31;4782341
448;28026.68;4747340;8547.803;1109243;28026.68;4747340
449;27667.42;4767341;10007;1127022;27667.42;4767341
450;28020.37;4977347;7434.274;1183290;28020.37;4977347
451;28113.62;4817342;10164.13;1262460;28113.62;4817342
452;27752.67;4922355;11597.42;1175894;27752.67;4922355
453;27599.06;4852351;5656.139;1075500;27599.06;4852351
454;28041.74;4992347;7687.104;1353084;28041.74;4992347
455;27729;4942346;7075.626;948987.9;27729;4942346
456;27972.8;5037348;7616.139;1170706;27972.8;5037348
457;27903.28;5252357;6890.264;1210422;27903.28;5252357
458;28215.46;5277358;8875.936;929691;28215.46;5277358
459;28159.52;5282359;8652.077;916921.3;28159.52;5282359
460;28045.72;4787341;10313.27;924047.3;28045.72;4787341
461;28075.31;5062350;10170.18;1136355;28075.31;5062350
462;27960.81;5167353;7334.43;1194212;27960.81;5167353
463;28079.32;5157373;6413.397;1111946;28079.32;5157373
464;27952.59;5187354;6339.385;1031307;27952.59;5187354
465;28224.38;4992347;10789.8;1101279;28224.38;4992347
